Timestamp,Daily_Close
4/10/15 23:59,241.72
4/14/15 23:59,220.2
4/15/15 23:59,220.52
4/17/15 23:59,223.17
4/18/15 23:59,223.17
4/19/15 23:59,225.87
4/21/15 23:59,225.09
4/25/15 23:59,228.02
4/27/15 23:59,218.43
4/28/15 23:59,218.43
4/29/15 23:59,218.43
4/30/15 23:59,218.43
5/1/15 23:59,234.3
5/3/15 23:59,241.08
5/4/15 23:59,240.78
5/5/15 23:59,232.42
5/6/15 23:59,233.74
5/7/15 23:59,230.16
5/8/15 23:59,237.59
5/11/15 23:59,239.96
5/13/15 23:59,242.82
5/14/15 23:59,237.06
5/17/15 23:59,235.87
5/19/15 23:59,232.34
5/20/15 23:59,233.47
5/21/15 23:59,235.1
5/22/15 23:59,234.7
5/26/15 23:59,236.89
5/27/15 23:59,236.89
6/1/15 23:59,227.29
6/2/15 23:59,222.96
6/3/15 23:59,224.88
6/8/15 23:59,224.31
6/9/15 23:59,229.97
6/10/15 23:59,229.56
6/11/15 23:59,229
6/12/15 23:59,229.79
6/13/15 23:59,229.79
6/14/15 23:59,232.05
6/15/15 23:59,234.1
6/16/15 23:59,240.25
6/17/15 23:59,255
6/19/15 23:59,246.72
6/22/15 23:59,245.9
6/23/15 23:59,243.21
6/25/15 23:59,242.18
6/27/15 23:59,245.2
6/28/15 23:59,245.2
6/29/15 23:59,255.08
6/30/15 23:59,262.11
7/1/15 23:59,256.86
7/2/15 23:59,256.64
7/5/15 23:59,260.1
7/6/15 23:59,272.6
7/7/15 23:59,267.73
7/9/15 23:59,269.39
7/10/15 23:59,286.8
7/12/15 23:59,310.13
7/15/15 23:59,288.57
7/16/15 23:59,283.55
7/20/15 23:59,277.44
7/21/15 23:59,279.5
7/23/15 23:59,276.33
7/24/15 23:59,284.98
7/26/15 23:59,292.59
7/29/15 23:59,288.81
7/31/15 23:59,286.45
8/1/15 23:59,278.24
8/2/15 23:59,279.82
8/3/15 23:59,283
8/4/15 23:59,283.65
8/5/15 23:59,281.81
8/6/15 23:59,279.03
8/7/15 23:59,278.44
8/8/15 23:59,276.39
8/10/15 23:59,264.97
8/11/15 23:59,264.97
8/12/15 23:59,264.97
8/14/15 23:59,265.35
8/18/15 23:59,257
8/20/15 23:59,231.23
8/21/15 23:59,234.19
8/22/15 23:59,231
8/23/15 23:59,230.48
8/24/15 23:59,221.52
8/25/15 23:59,213.97
8/27/15 23:59,225.72
8/30/15 23:59,231.22
9/2/15 23:59,228.69
9/3/15 23:59,228.69
9/4/15 23:59,229.65
9/6/15 23:59,240.38
9/14/15 23:59,239.26
9/15/15 23:59,229.3
9/16/15 23:59,226.02
9/18/15 23:59,232.47
9/19/15 23:59,232.47
9/24/15 23:59,231.12
9/26/15 23:59,236.61
9/30/15 23:59,236.01
10/1/15 23:59,236.59
10/2/15 23:59,237.23
10/3/15 23:59,237.23
10/4/15 23:59,237.23
10/5/15 23:59,237.92
10/9/15 23:59,243.7
10/10/15 23:59,243.51
10/11/15 23:59,245.19
10/14/15 23:59,248.44
10/15/15 23:59,254.7
10/17/15 23:59,270.15
10/18/15 23:59,270.15
10/20/15 23:59,266.4
10/22/15 23:59,277.4
10/23/15 23:59,277.4
10/25/15 23:59,288
10/27/15 23:59,290.33
10/28/15 23:59,301.27
10/30/15 23:59,321.03
10/31/15 23:59,324.56
11/1/15 23:59,319.01
11/2/15 23:59,335.33
11/3/15 23:59,377.86
11/4/15 23:59,472.3
11/5/15 23:59,386.32
11/6/15 23:59,371.95
11/7/15 23:59,386.09
11/8/15 23:59,384.97
11/9/15 23:59,382.71
11/10/15 23:59,373.48
11/11/15 23:59,317
11/12/15 23:59,336.55
11/13/15 23:59,328.82
11/14/15 23:59,331.66
11/15/15 23:59,333.44
11/16/15 23:59,317.86
11/18/15 23:59,333.39
11/20/15 23:59,321.9
11/22/15 23:59,322.42
11/24/15 23:59,322.19
11/26/15 23:59,354.11
11/27/15 23:59,354.11
11/28/15 23:59,354.11
11/29/15 23:59,363.61
11/30/15 23:59,378.49
12/1/15 23:59,362.14
12/6/15 23:59,392.35
12/7/15 23:59,394.06
12/8/15 23:59,394.06
12/9/15 23:59,423.52
12/10/15 23:59,423.52
12/11/15 23:59,433.73
12/13/15 23:59,436
12/14/15 23:59,442.78
12/15/15 23:59,454.01
12/16/15 23:59,459
12/17/15 23:59,457.7
12/18/15 23:59,458.39
12/19/15 23:59,464.67
12/20/15 23:59,464.67
12/21/15 23:59,445.94
12/22/15 23:59,440.46
12/23/15 23:59,442.14
12/24/15 23:59,456.56
12/25/15 23:59,451.54
12/27/15 23:59,424.21
12/28/15 23:59,425.01
12/29/15 23:59,423.3
12/30/15 23:59,431.18
1/1/16 23:59,427.22
1/3/16 23:59,433.19
1/4/16 23:59,433.19
1/5/16 23:59,433.19
1/6/16 23:59,430.48
1/7/16 23:59,450.15
1/9/16 23:59,449.98
1/10/16 23:59,442.32
1/11/16 23:59,442.32
1/12/16 23:59,444.84
1/13/16 23:59,429.05
1/15/16 23:59,403.97
1/16/16 23:59,369.23
1/17/16 23:59,378.72
1/18/16 23:59,382.51
1/19/16 23:59,384.99
1/20/16 23:59,377.18
1/21/16 23:59,415.02
1/22/16 23:59,391.24
1/24/16 23:59,399.55
1/26/16 23:59,393.86
1/27/16 23:59,394.12
1/28/16 23:59,382.08
1/29/16 23:59,381.59
1/31/16 23:59,381.59
2/1/16 23:59,381.59
2/2/16 23:59,381.59
2/3/16 23:59,371.07
2/4/16 23:59,372.96
2/6/16 23:59,376.08
2/8/16 23:59,377.86
2/9/16 23:59,377.86
2/10/16 23:59,377.86
2/11/16 23:59,379.6
2/12/16 23:59,380.65
2/13/16 23:59,380.65
2/14/16 23:59,380.65
2/15/16 23:59,397.92
2/17/16 23:59,412.75
2/18/16 23:59,423.69
2/19/16 23:59,418.79
2/20/16 23:59,429.83
2/21/16 23:59,447.7
2/22/16 23:59,436.8
2/23/16 23:59,422.93
2/25/16 23:59,423.52
2/26/16 23:59,423.52
2/28/16 23:59,425.52
2/29/16 23:59,435.87
3/1/16 23:59,435.87
3/2/16 23:59,432.69
3/3/16 23:59,420.97
3/4/16 23:59,417.95
3/5/16 23:59,406.36
3/7/16 23:59,411.58
3/9/16 23:59,411.15
3/10/16 23:59,411.36
3/12/16 23:59,420.31
3/13/16 23:59,420.31
3/14/16 23:59,413.76
3/15/16 23:59,416.5
3/16/16 23:59,416.5
3/18/16 23:59,414.59
3/19/16 23:59,414.59
3/20/16 23:59,414.59
3/21/16 23:59,408.53
3/22/16 23:59,408.53
3/23/16 23:59,415.9
3/30/16 23:59,412.95
3/31/16 23:59,414.53
4/1/16 23:59,415.58
4/2/16 23:59,418.82
4/3/16 23:59,417.61
4/4/16 23:59,417.68
4/5/16 23:59,421.83
4/7/16 23:59,419.77
4/8/16 23:59,419.77
4/9/16 23:59,417.05
4/10/16 23:59,420.26
4/11/16 23:59,419.42
4/12/16 23:59,425.09
4/13/16 23:59,424.46
4/14/16 23:59,424.61
4/15/16 23:59,427.98
4/16/16 23:59,427.98
4/17/16 23:59,428.42
4/18/16 23:59,427.17
4/19/16 23:59,427.17
4/20/16 23:59,437.05
4/21/16 23:59,442.78
4/23/16 23:59,447.76
4/26/16 23:59,464.29
4/28/16 23:59,445.5
4/29/16 23:59,450
4/30/16 23:59,453.79
5/2/16 23:59,443.99
5/4/16 23:59,448
5/5/16 23:59,445.99
5/10/16 23:59,452
5/12/16 23:59,452.48
5/14/16 23:59,452.48
5/15/16 23:59,456.13
5/16/16 23:59,457.05
5/17/16 23:59,453.64
5/19/16 23:59,454.83
5/22/16 23:59,442.63
5/24/16 23:59,441.8
5/27/16 23:59,473.73
5/28/16 23:59,473.73
5/30/16 23:59,531.27
5/31/16 23:59,543
6/1/16 23:59,543
6/3/16 23:59,551.8
6/4/16 23:59,575.5
6/7/16 23:59,582.66
6/11/16 23:59,581.67
6/12/16 23:59,643
6/13/16 23:59,694.78
6/15/16 23:59,680.56
6/16/16 23:59,734.36
6/18/16 23:59,751.97
6/19/16 23:59,751.97
6/22/16 23:59,660
6/24/16 23:59,592.99
6/26/16 23:59,645.06
6/27/16 23:59,645.06
6/28/16 23:59,649.4
6/29/16 23:59,634.49
6/30/16 23:59,649.2
7/2/16 23:59,677.99
7/3/16 23:59,677.99
7/4/16 23:59,667.34
7/7/16 23:59,644.86
7/8/16 23:59,640
7/9/16 23:59,648.52
7/11/16 23:59,646.31
7/12/16 23:59,653.5
7/13/16 23:59,665
7/14/16 23:59,660
7/15/16 23:59,664
7/19/16 23:59,672.5
7/21/16 23:59,661.66
7/27/16 23:59,652
7/29/16 23:59,653.01
8/1/16 23:59,634.44
8/2/16 23:59,601.77
8/4/16 23:59,573.63
8/5/16 23:59,573.63
8/7/16 23:59,594.83
8/13/16 23:59,587.82
8/14/16 23:59,587.82
8/15/16 23:59,587.82
8/16/16 23:59,567.59
8/17/16 23:59,567.59
8/19/16 23:59,567.59
8/20/16 23:59,567.59
8/21/16 23:59,567.59
8/22/16 23:59,567.59
8/24/16 23:59,580.22
8/25/16 23:59,580.22
8/27/16 23:59,574.61
8/30/16 23:59,575.68
9/5/16 23:59,596.02
9/8/16 23:59,627.15
9/9/16 23:59,619.29
9/11/16 23:59,622.4
9/13/16 23:59,606.38
9/15/16 23:59,608.5
9/16/16 23:59,608.22
9/17/16 23:59,608.22
9/18/16 23:59,606.57
9/19/16 23:59,608
9/20/16 23:59,607.53
9/22/16 23:59,596.08
9/23/16 23:59,596.08
9/26/16 23:59,604.84
9/27/16 23:59,603.06
9/28/16 23:59,603.06
9/30/16 23:59,604.94
10/4/16 23:59,609.41
10/5/16 23:59,609.41
10/8/16 23:59,609.41
10/10/16 23:59,610.93
10/12/16 23:59,636.53
10/15/16 23:59,639.98
10/16/16 23:59,639.03
10/17/16 23:59,635
10/19/16 23:59,633
10/21/16 23:59,628.5
10/22/16 23:59,635.46
10/23/16 23:59,635.46
10/25/16 23:59,650
10/28/16 23:59,650
10/29/16 23:59,650
11/2/16 23:59,724.97
11/3/16 23:59,742.99
11/5/16 23:59,703.14
11/6/16 23:59,711.12
11/8/16 23:59,702.99
11/11/16 23:59,715.97
11/14/16 23:59,700.37
11/15/16 23:59,711.32
11/16/16 23:59,714.46
11/17/16 23:59,714.46
11/21/16 23:59,748.21
11/22/16 23:59,738.91
11/23/16 23:59,740.37
11/26/16 23:59,727.01
11/27/16 23:59,728.58
11/29/16 23:59,730.23
12/1/16 23:59,746
12/3/16 23:59,760.04
12/4/16 23:59,760.04
12/10/16 23:59,771.98
12/11/16 23:59,771.98
12/13/16 23:59,777.51
12/15/16 23:59,778.22
12/17/16 23:59,785.19
12/18/16 23:59,790.51
12/20/16 23:59,790.51
12/22/16 23:59,861.75
12/23/16 23:59,905.2
12/27/16 23:59,918.07
12/28/16 23:59,956.98
12/29/16 23:59,956.98
12/31/16 23:59,951.41
1/1/17 23:59,974.16
1/2/17 23:59,974.16
1/3/17 23:59,974.16
1/4/17 23:59,1079.31
1/5/17 23:59,1094.94
1/6/17 23:59,889.99
1/7/17 23:59,874.01
1/8/17 23:59,923.39
1/9/17 23:59,906.5
1/10/17 23:59,899.58
1/11/17 23:59,832
1/12/17 23:59,770
1/13/17 23:59,802.22
1/14/17 23:59,834.6
1/15/17 23:59,816.99
1/16/17 23:59,821.87
1/17/17 23:59,882
1/18/17 23:59,897.68
1/19/17 23:59,887.68
1/20/17 23:59,887.61
1/22/17 23:59,921.7
1/23/17 23:59,921.21
1/24/17 23:59,906.93
1/27/17 23:59,917.52
1/28/17 23:59,916.98
1/29/17 23:59,916.98
1/30/17 23:59,916.98
1/31/17 23:59,938.04
2/1/17 23:59,938.04
2/3/17 23:59,1002.24
2/4/17 23:59,1010.61
2/5/17 23:59,1010.61
2/6/17 23:59,1021.59
2/7/17 23:59,1021.59
2/9/17 23:59,1065.13
2/10/17 23:59,976
2/11/17 23:59,976
2/12/17 23:59,976
2/14/17 23:59,1011.1
2/15/17 23:59,1011.1
2/16/17 23:59,1023.99
2/17/17 23:59,1023.99
2/19/17 23:59,1062.82
2/20/17 23:59,1055.59
2/22/17 23:59,1118.9
2/23/17 23:59,1147
2/24/17 23:59,1162.66
2/25/17 23:59,1179.19
2/26/17 23:59,1171.1
2/27/17 23:59,1171.1
2/28/17 23:59,1183.98
3/1/17 23:59,1203.02
3/2/17 23:59,1203.02
3/3/17 23:59,1290.41
3/4/17 23:59,1290.41
3/5/17 23:59,1249.99
3/6/17 23:59,1277.66
3/8/17 23:59,1211.03
3/9/17 23:59,1165.32
3/11/17 23:59,1181.55
3/13/17 23:59,1237
3/14/17 23:59,1243
3/15/17 23:59,1254.98
3/16/17 23:59,1227.38
3/17/17 23:59,1148.82
3/18/17 23:59,1087.72
3/19/17 23:59,988.68
3/21/17 23:59,1081.7
3/22/17 23:59,1081.7
3/23/17 23:59,1042.3
3/24/17 23:59,988
3/25/17 23:59,903.22
3/26/17 23:59,903.22
3/27/17 23:59,994
3/28/17 23:59,1057.74
3/29/17 23:59,1051.69
3/30/17 23:59,1033.66
3/31/17 23:59,1044
4/1/17 23:59,1092.24
4/2/17 23:59,1078.18
4/3/17 23:59,1132.5
4/4/17 23:59,1144.45
4/5/17 23:59,1126.55
4/6/17 23:59,1176.46
4/7/17 23:59,1176.46
4/10/17 23:59,1175
4/11/17 23:59,1175
4/14/17 23:59,1159.75
4/16/17 23:59,1165.76
4/17/17 23:59,1165.76
4/18/17 23:59,1208.2
4/19/17 23:59,1201.71
4/20/17 23:59,1219.16
4/21/17 23:59,1250.93
4/22/17 23:59,1233.47
4/23/17 23:59,1233.47
4/24/17 23:59,1241.98
4/25/17 23:59,1270.71
4/26/17 23:59,1282.52
4/27/17 23:59,1303.44
4/28/17 23:59,1311.23
4/30/17 23:59,1329.99
5/1/17 23:59,1361.97
5/2/17 23:59,1462.07
5/3/17 23:59,1477.98
5/5/17 23:59,1566.11
5/6/17 23:59,1564.08
5/7/17 23:59,1534.06
5/8/17 23:59,1570
5/9/17 23:59,1731.01
5/10/17 23:59,1740
5/12/17 23:59,1815.63
5/14/17 23:59,1788.01
5/15/17 23:59,1758.81
5/16/17 23:59,1720
5/17/17 23:59,1789.12
5/18/17 23:59,1794.71
5/19/17 23:59,1920.69
5/20/17 23:59,1947.82
5/21/17 23:59,2060.68
5/22/17 23:59,2094.97
5/23/17 23:59,2198.29
5/24/17 23:59,2379.2
5/25/17 23:59,2705.23
5/26/17 23:59,2548.7
5/27/17 23:59,2014.01
5/28/17 23:59,2247
5/29/17 23:59,2244.08
5/30/17 23:59,2316.34
5/31/17 23:59,2251.85
6/1/17 23:59,2422.02
6/2/17 23:59,2429.74
6/3/17 23:59,2524.53
6/4/17 23:59,2543.23
6/5/17 23:59,2593
6/6/17 23:59,2876.28
6/7/17 23:59,2854.03
6/8/17 23:59,2782.4
6/9/17 23:59,2814.21
6/10/17 23:59,2878.9
6/11/17 23:59,2874.59
6/12/17 23:59,2721.99
6/13/17 23:59,2703.97
6/14/17 23:59,2733.83
6/15/17 23:59,2304.44
6/16/17 23:59,2452.99
6/17/17 23:59,2569.84
6/18/17 23:59,2564.73
6/19/17 23:59,2527.67
6/20/17 23:59,2619.98
6/21/17 23:59,2722.28
6/22/17 23:59,2679.99
6/23/17 23:59,2719.9
6/24/17 23:59,2716.8
6/26/17 23:59,2510
6/27/17 23:59,2402.99
6/29/17 23:59,2530.49
6/30/17 23:59,2562.86
7/1/17 23:59,2500
7/2/17 23:59,2435.6
7/3/17 23:59,2435.6
7/4/17 23:59,2611.08
7/5/17 23:59,2555.25
7/6/17 23:59,2589.98
7/7/17 23:59,2543.73
7/8/17 23:59,2509.35
7/10/17 23:59,2497
7/11/17 23:59,2347.99
7/12/17 23:59,2379.62
7/13/17 23:59,2396.59
7/14/17 23:59,2337
7/15/17 23:59,2045.76
7/16/17 23:59,1881.86
7/17/17 23:59,2015.27
7/18/17 23:59,2299.99
7/20/17 23:59,2471.26
7/21/17 23:59,2735.99
7/22/17 23:59,2830
7/23/17 23:59,2685.84
7/24/17 23:59,2759.5
7/26/17 23:59,2541
7/27/17 23:59,2577.07
7/28/17 23:59,2822.3
7/29/17 23:59,2666.34
7/30/17 23:59,2646.74
7/31/17 23:59,2764.71
8/1/17 23:59,2753.79
8/2/17 23:59,2753.03
8/3/17 23:59,2740.97
8/4/17 23:59,2855.89
8/5/17 23:59,3152.69
8/6/17 23:59,3188.66
8/7/17 23:59,3358.01
8/8/17 23:59,3440.32
8/9/17 23:59,3311.41
8/10/17 23:59,3403.88
8/11/17 23:59,3480
8/12/17 23:59,3748.52
8/13/17 23:59,3926.27
8/14/17 23:59,4147
8/15/17 23:59,4106
8/16/17 23:59,4082
8/17/17 23:59,4425
8/18/17 23:59,4313.45
8/19/17 23:59,3946.31
8/20/17 23:59,4043.49
8/21/17 23:59,4042.01
8/22/17 23:59,3898.24
8/23/17 23:59,4220.32
8/24/17 23:59,4164.56
8/25/17 23:59,4345.91
8/26/17 23:59,4307.6
8/27/17 23:59,4334.03
8/28/17 23:59,4318.95
8/29/17 23:59,4373.17
8/30/17 23:59,4526.8
8/31/17 23:59,4674
9/1/17 23:59,4807.14
9/2/17 23:59,4694.34
9/3/17 23:59,4566.07
9/4/17 23:59,4288.07
9/5/17 23:59,4300
9/6/17 23:59,4572.77
9/7/17 23:59,4600.89
9/8/17 23:59,4629
9/9/17 23:59,4358.79
9/10/17 23:59,4100.82
9/12/17 23:59,4339
9/13/17 23:59,3831.03
9/14/17 23:59,3605
9/15/17 23:59,3020.9
9/16/17 23:59,3659
9/17/17 23:59,3549
9/18/17 23:59,3938
9/19/17 23:59,3994.47
9/20/17 23:59,3911.56
9/21/17 23:59,3866.96
9/22/17 23:59,3570.59
9/23/17 23:59,3787.94
9/24/17 23:59,3682.86
9/25/17 23:59,3754
9/26/17 23:59,3943
9/27/17 23:59,4063.01
9/28/17 23:59,4198.97
9/29/17 23:59,4204.85
9/30/17 23:59,4278.58
10/1/17 23:59,4291.97
10/2/17 23:59,4383.19
