Timestamp,Hourly_Close
7/27/19 12:59,9408.31
2/4/17 4:59,1011.18
9/19/14 22:59,396.72
10/16/20 7:59,11320.54
9/6/20 7:59,10221.19
8/15/19 22:59,10360
1/16/16 18:59,374.55
5/18/20 15:59,9681.22
2/4/15 15:59,224.99
7/29/18 14:59,8218.98
2/14/18 9:59,8798
8/4/15 19:59,285.32
10/27/19 11:59,9288
10/25/17 21:59,5685
5/29/15 19:59,235.92
3/3/19 4:59,3811.33
12/19/18 18:59,3808.46
7/19/17 16:59,2298.73
10/9/19 21:59,8548.02
3/4/16 20:59,411.96
3/18/21 12:59,58078.07
8/17/20 10:59,11872.28
5/22/16 10:59,442.05
11/8/20 21:59,15267.39
7/29/20 20:59,11225
2/22/14 1:59,574
8/12/17 4:59,3679.51
9/5/15 12:59,230.88
10/6/17 8:59,4397.91
12/12/18 13:59,3408.88
1/29/21 19:59,33726.4
9/3/17 6:59,4639.95
4/2/17 21:59,1080
1/12/20 4:59,8067.3
2/24/15 17:59,238.33
11/9/19 14:59,8824
5/4/17 7:59,1522.58
1/17/21 21:59,36546.42
4/24/16 16:59,451.37
12/8/20 10:59,18811.09
5/9/14 20:59,452.72
5/21/15 0:59,234.42
12/21/18 5:59,3929.98
5/8/20 9:59,9850.31
10/26/16 17:59,672.25
10/21/20 15:59,12737
3/30/21 15:59,58492.11
3/22/17 20:59,1010
11/11/15 3:59,307.08
5/23/16 16:59,441.01
12/5/15 1:59,368.56
1/1/20 9:59,7178.34
3/30/15 17:59,245.25
11/18/19 10:59,8445.8
8/14/18 4:59,6000.61
5/4/20 20:59,8909.63
6/3/20 18:59,9617.02
7/31/16 1:59,653.99
8/14/17 12:59,4173.83
3/30/20 17:59,6362.09
1/15/20 2:59,8795.24
1/12/19 16:59,3623.56
6/19/19 0:59,9119.55
7/2/14 13:59,650.09
8/28/15 10:59,226.64
2/9/15 9:59,224.08
2/16/20 21:59,9777.05
11/27/19 10:59,6902.56
10/25/17 10:59,5557.99
11/24/20 20:59,19024.22
10/8/20 22:59,10908.02
1/21/20 14:59,8651.56
11/2/18 17:59,6350
1/30/20 8:59,9336.95
9/29/18 20:59,6570.12
8/3/17 9:59,2744.05
5/11/17 12:59,1840
5/8/16 12:59,456.27
3/29/19 17:59,4082.95
12/11/18 14:59,3335
11/4/15 14:59,486.86
1/22/20 10:59,8659.97
3/10/20 17:59,7855.93
4/3/18 19:59,7470
6/23/16 2:59,582
12/10/18 14:59,3466.24
6/15/16 20:59,694.8
6/25/19 13:59,11288.63
10/23/20 10:59,13014.53
9/24/17 19:59,3694.53
8/18/16 15:59,572.18
3/3/16 15:59,421.6
10/29/18 6:59,6410.18
7/2/17 20:59,2478.23
3/6/18 1:59,11265.01
1/15/17 14:59,813.82
6/9/16 14:59,575
10/25/15 20:59,290.46
1/22/17 18:59,913.86
10/29/20 17:59,13590.68
9/15/20 9:59,10679.61
9/29/20 16:59,10686.91
2/22/20 1:59,9686.88
12/4/19 1:59,7165.64
9/6/15 3:59,238.32
9/4/20 20:59,10588.96
7/6/17 17:59,2596.44
8/15/16 12:59,569.26
9/21/19 6:59,10045.89
4/24/18 11:59,9305
5/16/17 10:59,1725
4/10/14 22:59,382.9
3/16/18 11:59,8197.17
10/10/20 12:59,11336.19
12/25/14 9:59,319.78
8/21/20 9:59,11793.88
9/23/17 9:59,3730
5/23/20 16:59,9173.3
2/22/14 11:59,573.8
9/12/19 11:59,10163.94
3/24/14 2:59,550
4/30/18 23:59,9240.07
9/11/20 7:59,10246.08
3/9/15 18:59,285.35
4/7/18 7:59,6867.8
3/6/20 18:59,9089
12/28/18 5:59,3595.49
11/2/19 5:59,9242.86
4/28/20 16:59,7733.78
8/10/20 21:59,11838.05
11/17/15 15:59,334.01
11/5/19 19:59,9370.34
9/18/18 3:59,6252.27
2/28/21 10:59,45266.23
12/27/16 17:59,928.75
1/10/18 21:59,14500
12/11/17 2:59,15589.25
6/4/19 20:59,7656.29
10/15/18 13:59,6410.19
2/3/17 8:59,1011.27
8/27/19 11:59,10126.57
1/15/14 8:59,835.49
3/18/18 11:59,7765.18
7/2/14 3:59,642.44
9/16/15 19:59,227.32
5/29/15 18:59,235.93
8/24/17 6:59,4124.07
5/31/17 2:59,2227.83
10/4/20 3:59,10547.68
11/7/16 1:59,700.24
6/3/16 6:59,538.12
1/14/20 10:59,8520.88
3/30/15 14:59,244
12/1/18 19:59,4216.06
8/25/18 17:59,6725.23
1/20/15 14:59,213.98
7/5/19 13:59,11165.88
1/19/16 10:59,385.39
2/28/17 22:59,1194.41
4/21/16 11:59,442.78
11/30/19 8:59,7767.79
9/18/19 19:59,10177.95
9/29/19 10:59,8080.78
2/26/16 23:59,429.95
11/9/14 7:59,346.66
5/9/17 7:59,1696
6/12/14 21:59,572
3/29/15 5:59,251
4/30/15 3:59,225.49
2/17/18 19:59,10706.31
2/19/14 21:59,630
2/15/21 22:59,48220.38
3/28/17 7:59,1041.01
11/13/17 3:59,5957.08
10/23/18 10:59,6373.36
5/29/20 13:59,9429.38
11/19/19 8:59,8153.1
4/5/18 14:59,6831.8
7/19/17 8:59,2372.56
8/25/18 6:59,6692.65
11/11/14 11:59,368.8
9/5/16 5:59,606.34
10/28/19 6:59,9393.16
2/9/14 17:59,706.82
3/27/18 21:59,8009.03
2/23/15 20:59,239.78
4/3/17 16:59,1135.1
10/14/16 20:59,638.72
5/19/18 4:59,8227.81
2/18/21 17:59,51773.07
6/8/15 20:59,229.2
11/18/19 11:59,8423
3/3/16 7:59,420.55
7/13/20 8:59,9280.56
5/6/16 7:59,451
10/26/20 17:59,12850.25
8/22/14 13:59,513
6/16/14 13:59,593.8
1/26/14 1:59,807.94
4/12/19 13:59,5069.1
2/25/21 13:59,51373.31
11/12/16 11:59,709.2
2/22/18 22:59,9890.22
12/22/20 19:59,23399.83
6/27/17 16:59,2322.25
10/29/20 15:59,13426.3
12/21/16 16:59,823.5
3/31/16 19:59,415.6
9/23/15 5:59,230.98
4/12/17 17:59,1216.72
3/27/15 9:59,248.63
2/6/14 4:59,787.49
2/3/17 13:59,1009.95
10/3/14 6:59,376.48
4/17/18 20:59,7907.05
12/6/17 11:59,12653.94
10/31/15 22:59,310.02
1/14/16 12:59,431.39
8/13/14 12:59,533.68
12/23/18 21:59,3946.92
9/3/19 21:59,10683.12
10/12/19 7:59,8347.37
9/10/20 9:59,10281.21
4/29/19 5:59,5180.57
3/29/15 21:59,243
1/24/20 7:59,8312.53
2/23/15 16:59,236.4
5/11/18 20:59,8383.99
7/3/19 15:59,11474.05
12/27/17 13:59,15808
7/2/19 16:59,10502.59
1/31/16 1:59,376.8
12/2/17 18:59,10945.03
5/19/14 20:59,449.99
1/28/14 12:59,787.5
9/2/14 7:59,470.57
9/11/18 4:59,6318.91
3/21/20 0:59,6185.78
8/8/14 7:59,590.59
6/22/19 21:59,10575.46
8/10/16 0:59,584.5
12/30/15 12:59,425.66
11/1/20 23:59,13736.33
12/27/15 14:59,419.9
1/7/19 20:59,3999.76
7/20/20 17:59,9203.99
3/13/17 17:59,1236.57
12/20/20 12:59,23413.41
2/2/20 0:59,9314.57
5/26/16 6:59,447.8
